New URI	LHOM Name element persName	LHOM Name att xml--id	LHOM Name att xml--lang	LHOM Name att srophe-tags	LHOM Name att source	LHOM Name att resp	Name (complete, Arabic, from Mueller index) element persName	Name (complete, Arabic, from Mueller index) att xml--id	Name (complete, Arabic, from Mueller index) att xml--lang	Name (complete, Arabic, from Mueller index) att source	Name (complete, Arabic, from Mueller index) att resp	Name (complete, EI3 transcription based on Mueller index) element persName	Name (complete, EI3 transcription based on Mueller index) att xml--id	Name (complete, EI3 transcription based on Mueller index) att xml--lang	Name (complete, EI3 transcription based on Mueller index) att source	Name (complete, EI3 transcription based on Mueller index) att resp	LHOM Name 1 (transcription) element persName	LHOM Name 1 (transcription) att xml--id	LHOM Name 1 (transcription) att xml--lang	LHOM Name 1 (transcription) att source	LHOM Name 1 (transcription) att resp	LHOM Name 1 (Arabic) element persName	LHOM Name 1 (Arabic) att xml--id	LHOM Name 1 (Arabic) att xml--lang	LHOM Name 1 (Arabic) att srophe-tags	LHOM Name 1 (Arabic) att source	LHOM Name 1 (Arabic) att resp	LHOM Name 2(transcription) element persName	LHOM Name 2(transcription) att xml--id	LHOM Name 2(transcription) att xml--lang	LHOM Name 2(transcription) att source	LHOM Name 2(transcription) att resp	LHOM Name 2 (Arabic) element persName	LHOM Name 2 (Arabic) att xml--id	LHOM Name 2 (Arabic) att xml--lang	LHOM Name 2 (Arabic) att srophe-tags	LHOM Name 2 (Arabic) att source	LHOM Name 2 (Arabic) att resp	Name 2 element persName	Name 2 att xml--id	Name 2 att xml--lang	Name 2 att source	Name 2 att resp	Name 3 element persName	Name 3 att xml--id	Name 3 att xml--lang	Name 3 att source	Name 3 att resp	Created Arabic Names element persName	Created Arabic Names att xml--id	Created Arabic Names att xml--lang	Created Arabic Names att srophe-tags	Created Arabic Names att resp	LHOM Entry element note	LHOM Entry att xml--id	LHOM Entry att xml--lang	LHOM Entry att type	LHOM Entry att source	LHOM Entry att resp	Usaybia URI element idno	Usaybia URI att type	URI 1 element idno	URI 1 att type	URI 1 att resp	URI 2 element idno	URI 2 att type	URI 2 att resp	URI 3 element idno	URI 3 att type	URI 3 att resp	URI 4 element idno	URI 4 att type	URI 4 att resp	URI 5 element idno	URI 5 att type	URI 5 att resp	URI 6 element idno	URI 6 att type	URI 6 att resp	URI 7 element idno	URI 7 att type	URI 7 att resp	URI 8 element idno	URI 8 att type	URI 8 att resp	Occupation 1 element state	Occupation 1 att xml--lang	Occupation 1 att type	Occupation 1 att role	Occupation 1 att source	Occupation 1 att resp	child Occupation 1 element desc	Occupation 2 element state	Occupation 2 att xml--lang	Occupation 2 att type	Occupation 2 att role	Occupation 2 att source	Occupation 2 att resp	child Occupation 2 element desc	Occupation 3 element state	Occupation 3 att xml--lang	Occupation 3 att type	Occupation 3 att role	Occupation 3 att source	Occupation 3 att resp	child Occupation 3 element desc	Occupation 4 element state	Occupation 4 att xml--lang	Occupation 4 att type	Occupation 4 att role	Occupation 4 att source	Occupation 4 att resp	child Occupation 4 element desc	Affiliation signaled by occupation element state	Affiliation signaled by occupation att xml--lang	Affiliation signaled by occupation att type	Affiliation signaled by occupation att resp	Affiliation signaled by occupation att evidence	Affiliation signaled by occupation att cert	child Affiliation signaled by occupation element label	Affiliation signaled by descendant's name or kunya element state	Affiliation signaled by descendant's name or kunya att xml--lang	Affiliation signaled by descendant's name or kunya att type	Affiliation signaled by descendant's name or kunya att resp	Affiliation signaled by descendant's name or kunya att evidence	Affiliation signaled by descendant's name or kunya att cert	child Affiliation signaled by descendant's name or kunya element label	Affiliation signaled by ancestor's name element state	Affiliation signaled by ancestor's name att xml--lang	Affiliation signaled by ancestor's name att type	Affiliation signaled by ancestor's name att resp	Affiliation signaled by ancestor's name att evidence	Affiliation signaled by ancestor's name att cert	child Affiliation signaled by ancestor's name element label	Affiliation signaled by given name element state	Affiliation signaled by given name att xml--lang	Affiliation signaled by given name att type	Affiliation signaled by given name att resp	Affiliation signaled by given name att evidence	Affiliation signaled by given name att cert	child Affiliation signaled by given name element label	Affiliation in nisba element state	Affiliation in nisba att xml--lang	Affiliation in nisba att type	Affiliation in nisba att resp	Affiliation in nisba att evidence	Affiliation in nisba att cert	child Affiliation in nisba element label	Suggested Affiliation Keywords element state	Suggested Affiliation Keywords att xml--lang	Suggested Affiliation Keywords att type	Suggested Affiliation Keywords att resp	Suggested Affiliation Keywords att source	child Suggested Affiliation Keywords element label	Source 1 element bibl	Source 1 att xml--id	child Source 1 Title element title	child Source 1 Title att level	child Source 1 URI element ptr	child Source 1 URI att target	child Source 1 LHOM Section element citedRange	child Source 1 LHOM Section att unit	child Source 1 LHOM Section Number 2 element citedRange	child Source 1 LHOM Section Number 2 att unit	child Source 1 LHOM Section Number 1 element citedRange	child Source 1 LHOM Section Number 1 att unit	Source 2 element bibl	Source 2 att xml--id	child Source 2 Title element title	child Source 2 Title att xml--lang	child Source 2 Title att level	child Source 2 URI element ptr	child Source 2 URI att target	changelog	name checking credit	arabic checking credit
1683	al-Mustaḍīʾ bi-amr Allāh, Abū Muḥammad al-Ḥasan ibn al-Mustanjid	name1683-1	en-x-lhom	#syriaca-headword	#bib1683-1	#fioppolo			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	المستضيء بأمر الله أبو محمد الحسن بن المستنجد	name1683-2	ar	#syriaca-headword	#hfriedel	al-Mustaḍīʾ bi-amr Allāh, Abū Muḥammad al-Ḥasan ibn al-Mustanjid, Abbasid caliph (`reg.` 566–575/1170–1180) 	abstract-en-1683	en	abstract	#bib1683-1	#fioppolo	https://usaybia.net/person/1683	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	caliph	#bib1683-1	#vbirkhahn #ngibson	caliph		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson		_	en	religious-affiliation	#ngibson	occupation	high	Muslim	_	en	religious-affiliation	#ngibson	descendant-name	low	Muslim		en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib1683-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	10.63.2; 10.64.5	section		section		section		bib1683-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,5,6	#fioppolo	#hfriedel
1684	al-Mustaʿīn	name1684-1	en-x-lhom	#syriaca-headword	#bib1684-1	#fioppolo			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	المستعين	name1684-2	ar	#syriaca-headword	#hfriedel	al-Mustaʿīn, Abbasid caliph (`reg.` 248– 252/862–66) 	abstract-en-1684	en	abstract	#bib1684-1	#fioppolo	https://usaybia.net/person/1684	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	caliph	#bib1684-1	#vbirkhahn #ngibson	caliph		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson		_	en	religious-affiliation	#ngibson	occupation	high	Muslim		en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib1684-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	8.4.3; 8.4.8n; 8.23.1n; 10.1.6	section		section		section		bib1684-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,5,6	#fioppolo	#hfriedel
1685	al-Mustaʿīn bi-Allāh, Abū Jaʿfar Aḥmad ibn Hūd	name1685-1	en-x-lhom	#syriaca-headword	#bib1685-1	#fioppolo			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	المستعين بالله أبو جعفر أحمد بن هود	name1685-2	ar	#syriaca-headword	#hfriedel	al-Mustaʿīn bi-Allāh, Abū Jaʿfar Aḥmad ibn Hūd, ruler of the `tāʾifah` of Saragossa (`reg.` 478–503/1085–1110) 	abstract-en-1685	en	abstract	#bib1685-1	#fioppolo	https://usaybia.net/person/1685	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	ruler	#bib1685-1	#vbirkhahn #ngibson	ruler		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson		_	en	religious-affiliation	#ngibson	occupation	high	Muslim		en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib1685-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	13.57	section		section		section		bib1685-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,5,6	#fioppolo	#hfriedel
1686	al-Mustakfī bi-Allāh	name1686-1	en-x-lhom	#syriaca-headword	#bib1686-1	#fioppolo			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	المستكفي بالله	name1686-2	ar	#syriaca-headword	#hfriedel	al-Mustakfī bi-Allāh, Abbasid caliph (`reg.` 333–334/944–46) 	abstract-en-1686	en	abstract	#bib1686-1	#fioppolo	https://usaybia.net/person/1686	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	caliph	#bib1686-1	#vbirkhahn #ngibson	caliph		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson		_	en	religious-affiliation	#ngibson	occupation	high	Muslim		en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib1686-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	10.5.1	section		section		section		bib1686-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,5,6	#fioppolo	#hfriedel
1687	al-Mustanjid bi-Allāh	name1687-1	en-x-lhom	#syriaca-headword	#bib1687-1	#fioppolo			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	المستنجد بالله	name1687-2	ar	#syriaca-headword	#hfriedel	al-Mustanjid bi-Allāh, Abbasid caliph (`reg.` 555–566/1160–1170) 	abstract-en-1687	en	abstract	#bib1687-1	#fioppolo	https://usaybia.net/person/1687	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	caliph	#bib1687-1	#vbirkhahn #ngibson	caliph		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson		_	en	religious-affiliation	#ngibson	occupation	high	Muslim		en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib1687-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	10.63.2; 10.64.5; 10.66.1	section		section		section		bib1687-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,5,6	#fioppolo	#hfriedel
1688	al-Mustanṣir (Abū Tamīm Maʿadd al-Mustanṣir bi-Allāh)	name1688-1	en-x-lhom	#syriaca-headword	#bib1688-1	#fioppolo			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	المستنصر أبو تميم معد المستنصر بالله	name1688-2	ar	#syriaca-headword	#hfriedel	al-Mustanṣir (Abū Tamīm Maʿadd al-Mustanṣir bi-Allāh), Fatimid caliph (420–487/1029–1094) 	abstract-en-1688	en	abstract	#bib1688-1	#fioppolo	https://usaybia.net/person/1688	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	caliph	#bib1688-1	#vbirkhahn #ngibson	caliph		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson		_	en	religious-affiliation	#ngibson	occupation	high	Muslim		en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib1688-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	10.38; 14.25.3n; 14.25.5; 14.26.3 no. 2n	section		section		section		bib1688-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,5,6	#fioppolo	#hfriedel
1689	al-Mustanṣir bi-Allāh (Abū Jaʿfar al-Mustanṣir al-Manṣūr ibn al-Ẓāhir)	name1689-1	en-x-lhom	#syriaca-headword	#bib1689-1	#fioppolo			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	المستنصر بالله أبو جعفر المستنصر المنصور بن الظاهر	name1689-2	ar	#syriaca-headword	#hfriedel	al-Mustanṣir bi-Allāh (Abū Jaʿfar al-Mustanṣir al-Manṣūr ibn al-Ẓāhir),  Abbasid caliph (`reg.` 623–640/1226–1242) 	abstract-en-1689	en	abstract	#bib1689-1	#fioppolo	https://usaybia.net/person/1689	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	caliph	#bib1689-1	#vbirkhahn #ngibson	caliph		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson		_	en	religious-affiliation	#ngibson	occupation	high	Muslim		en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib1689-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	8.4.3n; 10.38.3; 5.35; 15.40.7	section		section		section		bib1689-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,5,6	#fioppolo	#hfriedel
1690	al-Mustarshid bi-Allāh	name1690-1	en-x-lhom	#syriaca-headword	#bib1690-1	#fioppolo			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	المسترشد بالله	name1690-2	ar	#syriaca-headword	#hfriedel	al-Mustarshid bi-Allāh, Abbasid caliph (`reg.` 512–529/1118–1135) 	abstract-en-1690	en	abstract	#bib1690-1	#fioppolo	https://usaybia.net/person/1690	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	caliph	#bib1690-1	#vbirkhahn #ngibson	caliph		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson		_	en	religious-affiliation	#ngibson	occupation	high	Muslim		en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib1690-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	10.62.1	section		section		section		bib1690-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,5,6	#fioppolo	#hfriedel
1691	al-Mustaẓhir bi-Allāh	name1691-1	en-x-lhom	#syriaca-headword	#bib1691-1	#fioppolo			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	المستظهر بالله	name1691-2	ar	#syriaca-headword	#hfriedel	al-Mustaẓhir bi-Allāh, Abbasid caliph (`reg.` 487–512/1094–1118) 	abstract-en-1691	en	abstract	#bib1691-1	#fioppolo	https://usaybia.net/person/1691	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	caliph	#bib1691-1	#vbirkhahn #ngibson	caliph		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson		_	en	religious-affiliation	#ngibson	occupation	high	Muslim		en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib1691-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	10.58.1; 10.61	section		section		section		bib1691-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,5,6	#fioppolo	#hfriedel
1692	al-Muʿtaḍid bi-Allāh	name1692-1	en-x-lhom	#syriaca-headword	#bib1692-1	#fioppolo			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	المعتضد بالله	name1692-2	ar	#syriaca-headword	#hfriedel	al-Muʿtaḍid bi-Allāh, Abbasid caliph (`reg.` 279–289/892–902) 	abstract-en-1692	en	abstract	#bib1692-1	#fioppolo	https://usaybia.net/person/1692	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	caliph	#bib1692-1	#vbirkhahn #ngibson	caliph		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson		_	en	religious-affiliation	#ngibson	occupation	high	Muslim		en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib1692-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	10.2.3.1; 10.2.3.2; 10.2.3.3; 10.2.4 no. 20; 10.3.2.3; 10.3.6; 10.3.14 no. 139; 10.10.1; 10.10.4; 10.10.5; 10.11; 10.12.2; 10.15; 14.5n; 14.11	section		section		section		bib1692-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,5,6	#fioppolo	#hfriedel
1693	al-Muʿtaḍid bi-Allāh Abī ʿAmr ʿAbbād ibn ʿAbbād	name1693-1	en-x-lhom	#syriaca-headword	#bib1693-1	#fioppolo			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	المعتضد بالله أبي عمرو عباد بن عباد	name1693-2	ar	#syriaca-headword	#hfriedel	al-Muʿtaḍid bi-Allāh Abī ʿAmr ʿAbbād ibn ʿAbbād, ruler of the `tāʾifah` of Seville (`reg.` 433–460/1042–1069) 	abstract-en-1693	en	abstract	#bib1693-1	#fioppolo	https://usaybia.net/person/1693	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	ruler	#bib1693-1	#vbirkhahn #ngibson	ruler		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson		_	en	religious-affiliation	#ngibson	occupation	high	Muslim		en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib1693-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	13.61.1	section		section		section		bib1693-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,5,6	#fioppolo	#hfriedel
1694	al-Muʿtamar ibn al-ʿAssāl	name1694-1	en-x-lhom	#syriaca-headword	#bib1694-1	#fioppolo			ar		#rschmahl #mtolay			en-x-ei3		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			ar			#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay			en-x-lhom		#rschmahl #mtolay	المعتمر بن العسال	name1694-2	ar	#syriaca-headword	#hfriedel	al-Muʿtamar ibn al-ʿAssāl, theologian 	abstract-en-1694	en	abstract	#bib1694-1	#fioppolo	https://usaybia.net/person/1694	URI		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay		URI	#rschmahl #mtolay	_	en	occupation	theologian	#bib1694-1	#vbirkhahn #ngibson	theologian		en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	occupation			#vbirkhahn #ngibson			en	religious-affiliation	#ngibson	occupation	high			en	religious-affiliation	#ngibson	descendant-name	low			en	religious-affiliation	#ngibson	ancestor-name	low			en	religious-affiliation	#ngibson	given-name	low			en	religious-affiliation	#ngibson	nisba	high			en	religious-affiliation	#vbirkhahn #ngibson			_	bib1694-1	A literary history of medicine: the 'Uyūn al-anbā' fī ṭabaqāt al-aṭibbā' of Ibn Abī Uṣaybi'ah	m	_	https://usaybia.net/bibl/WVSJMDSV	8.29.22n	section		section		section		bib1694-2	عيون الأنباء في طبقات الأطباء	ar	m	_	https://usaybia.net/bibl/6RJQF8FK	1,2,3,6	#fioppolo	#hfriedel
