URI	Name	Entry	Refs	Occupation	Affiliation	Gender	Date
https://usaybia.net/person/968	Ibn al-Dayjūr	Ibn al-Dayjūr, Egyptian teacher of music 	15.51.1	teacher 			
https://usaybia.net/person/969	Ibn al-Dhahabī	Ibn al-Dhahabī, Abū Muḥammad ʿAbd Allāh ibn Muḥammad al-Azdī, 5th/11thc. Andalusian physician 	13.41	physician 			
https://usaybia.net/person/970	Ibn Diḥyah	Ibn Diḥyah (d. 633/1235), Andalusian poet and anthologist		poet 			d. 633/1235
https://usaybia.net/person/971	Ibn Dīnār	Ibn Dīnār, 5th/11th-c. physician in Mayyāfāriqīn 	10.41	physician 			5th/11th-c.
https://usaybia.net/person/972	Ibn al-Dubaythī al-Wāsiṭī	Ibn al-Dubaythī al-Wāsiṭī, al-Ḥāfiẓ Abū ʿAbd Allāh Muḥammad ibn Saʿīd ibn Yaḥyā, historian (d. 637/1239) 	10.80	historian 			d. 637/1239
https://usaybia.net/person/973	Ibn Duminj [Domingo?]	Ibn Duminj [Domingo?], Abū Jaʿfar Aḥmad ibn Khamīs ibn ʿĀmir 	13.11				
https://usaybia.net/person/974	Ibn Durayd	Ibn Durayd, grammarian (d. 321/933) 	7.1.6n; 8.3.16n	grammarian 			d. 321/933
https://usaybia.net/person/975	Ibn Durustawayh ibn al-Marzubān al-Fasawī	Ibn Durustawayh ibn al-Marzubān al-Fasawī, Abū Muḥammad ʿAbd Allāh ibn Jaʿfar, grammarian (d. 347/958) 	15.40.2	grammarian 			d. 347/958
https://usaybia.net/person/976	Ibn Faḍl Allāh al-ʿUmarī	Ibn Faḍl Allāh al-ʿUmarī, encyclopaedist (d. 749/1349) 	4.4.4n; 7.1.6n; 7.8.1n; 7.10n; 8.3.23n; 8.30.5n	encylopaedist			d. 749/1349
https://usaybia.net/person/977	Ibn Faḍlān (Jamāl al-Dīn Abū l-Qasim Yaḥyā ibn ʿAlī ibn Hibat Allāh al-ʿAllāmah al-Baghdādī) 	Ibn Faḍlān (Jamāl al-Dīn Abū l-Qasim Yaḥyā ibn ʿAlī ibn Hibat Allāh al-ʿAllāmah al-Baghdādī) – (513/1121–595/1199), professor of Shāfiʿī law in Baghdad 	15.40.2	professor 			513/1121–595/1199
https://usaybia.net/person/978	Ibn Fāris al-Qazwīnī (d. 395/1004)	Ibn Fāris al-Qazwīnī (d. 395/1004), philologist 	15.50.5	philologist 			d. 395/1004
https://usaybia.net/person/979	Ibn Fasānjas [or Fasānajis]	Ibn Fasānjas [or Fasānajis], Abū l-Ḥasan ʿAlī ibn al-ʿAbbās, unidentified 11th-c. critic of astrologers and enemy of Ibn al-Haytham 	14.22.4.3 nos. 13, 14				Ibn Fasānjas [or Fasānajis], Abū l-Ḥasan ʿAlī ibn al-ʿAbbās, unidentified 11th-c. critic of astrologers and enemy of Ibn al-Haytham 
https://usaybia.net/person/980	Ibn Fatḥ Ṭamlūn	Ibn Fatḥ Ṭamlūn, Muḥammad 	13.17				
https://usaybia.net/person/981	Ibn al-Furāt	Ibn al-Furāt, Abū l-Ḥasan ʿAlī ibn Muḥammad ibn Mūsā ibn al-Ḥasan (d. 312/924), vizier to al-Muqtadir 	10.5.2	vizier 			d. 312/924
https://usaybia.net/person/982	Ibn Habal (`or` Hubal)	Ibn Habal (`or` Hubal), Muhadhdhab al-Dīn Abū l-Ḥasan ʿAlī ibn Aḥmad ibn ʿAlī al-Baghdādī, also known as al-Khilāṭī 	10.66.8; 10.81				
https://usaybia.net/person/983	Ibn Habal (`or` Hubal)	Ibn Habal (`or` Hubal), Shams al-Dīn Abū l-ʿAbbās Aḥmad ibn Muhadhdhab al-Dīn Abī l-Ḥasan ʿAlī ibn Aḥmad ibn ʿAlī, physician (b. 548/1153) 	10.82	physician			b. 548/1153
https://usaybia.net/person/984	Ibn al-Habbāriyyah	Ibn al-Habbāriyyah, al-Sharīf Abū Yaʿlā Muḥammad b. Ṣāliḥ, poet (d. 504/1110– 1111 `or` 509/1116) 	10.64.17.2, 10.64.19.2n; 10.65.2; 10.68.2.4n; 15.8.7n	poet 			d. 504/1110– 1111 `or` 509/1116
https://usaybia.net/person/985	Ibn al-Ḥājib	Ibn al-Ḥājib, Muhadhdhab al-Dīn Aḥmad, Damascene physician 	15.24	physician 			
https://usaybia.net/person/986	Ibn al-Ḥajjāj	Ibn al-Ḥajjāj, Abū ʿAbd Allāh al-Ḥusayn, poet (d. 391/1001) 	10.67.5 no. 1	poet 			d. 391/1001
https://usaybia.net/person/987	Ibn al-Ḥallāʾ al-Mursī	Ibn al-Ḥallāʾ al-Mursī, Andalusian physician 	13.83	physician 			
https://usaybia.net/person/988	Ibn Ḥamawayh	Ibn Ḥamawayh, Abū l-Fāḍl Muḥammad, judge 	11.18 no. 1	judge 			
https://usaybia.net/person/989	Ibn Ḥamawayh (`or` Ibn Ḥammūyah)	Ibn Ḥamawayh (`or` Ibn Ḥammūyah), Muʿīn al-Dīn Abū ʿAbd Allāh Muḥammad 	15.51.7				
https://usaybia.net/person/990	Ibn Ḥamawayh (`or` Ibn Ḥammūyah)	Ibn Ḥamawayh (`or` Ibn Ḥammūyah), Ṣadr al-Dīn. Shāfīʿī eamhg 	15.51.7				
https://usaybia.net/person/991	Ibn Ḥamdān	Ibn Ḥamdān, surgeon at the al-Nūrī hospital in Damascus 	15.23.4.2	surgeon			
https://usaybia.net/person/992	Ibn Ḥamdān	Ibn Ḥamdān, Naṣīr al-Dawlah Abū ʿAlī l-Ḥusayn ibn Abī ʿAlī al-Ḥasan ibn Ḥamdān, 11th-c. commander under al-Mustanṣir 	14.26.3 no. 2	commander 			Ibn Ḥamdān, Naṣīr al-Dawlah Abū ʿAlī l-Ḥusayn ibn Abī ʿAlī al-Ḥasan ibn Ḥamdān, 11th-c. commander under al-Mustanṣir 
https://usaybia.net/person/993	Ibn Ḥamdūn al-Nadīm (Aḥmad ibn Ibrāhīm ibn Ismāʿīl ibn Ḥamdūn)	Ibn Ḥamdūn al-Nadīm (Aḥmad ibn Ibrāhīm ibn Ismāʿīl ibn Ḥamdūn), littérateur and companion of caliphs al-Maʾmūn, al-Muʿtaṣim, al-Mutawakkil (d. 264/877– 878) 	8.4; 8.26.16	litératuer			d. 264/877– 878
https://usaybia.net/person/994	Ibn Ḥāmid ibn Muḥammad	Ibn Ḥāmid ibn Muḥammad, Abū Naṣr al-ʿAzīz Aḥmad, nicknamed Āluh `or` Aluh, `mustawfī` (‘accountant–general’) under the Seljuq Maḥmūd ibn Muḥammad ibn Malikshāh (d. 525/1131) 	10.64.19.19	general 			d. 525/1131
https://usaybia.net/person/995	Ibn Hāniʾ al-Andalusī	Ibn Hāniʾ al-Andalusī, poet (d. ca. 362/973) 	10.51; ＡⅠⅠ.4	poet 			d. ca. 362/973
https://usaybia.net/person/996	Ibn Hawqal	Ibn Hawqal, 4th/10th-c. geographer 	4.6.3.3n	geographer 			4th/10th-c.
https://usaybia.net/person/997	Ibn al-Haytham	Ibn al-Haytham, Abū ʿAlī al-Ḥasan ibn al-Ḥasan ibn al-Haytham, mathematician, writer on optics (d. 430/1039) 	10.38.4; 12.1n; 14.22; 14.23.1; 14.25.9 nos. 45n, 63; 15.40.9 no. 158	mathematician 			d. 430/1039
https://usaybia.net/person/998	Ḥayyawayh Ibn Ḥazm	Ḥayyawayh Ibn Ḥazm (d. 456/1064), Andalusī polymath 	13.59.2.1; 13.86.1	polymath			d. 456/1064
https://usaybia.net/person/999	Ibn Ḥibbān	Ibn Ḥibbān, traditionist 	7.5.6n	traditionist 			
https://usaybia.net/person/1000	Ibn Hindū	Ibn Hindū, Abū l-Faraj ʿAlī ibn al-Ḥusayn, poet and physician author of `K. Miftāḥ al-ṭibb` (d. 420/1029)	10.64.19.4n; 10.64.19.7n; 11.8.5; 11.9	poet, physician, author 			d. 420/1029
https://usaybia.net/person/1001	Ibn Hishām	Ibn Hishām, Abū Muḥammad ʿAbd al-Malik, author of a biography of Muḥammad 	7.2.3n	author 			
https://usaybia.net/person/1002	Ibn Hubayrah	Ibn Hubayrah, Abū l-Muẓaffar ʿAwn al-Dīn Yaḥyā ibn Muḥammad, Ḥanbalī scholar, vizier to caliphs al-Muqtafī and al-Mustanjid (d. 560/1165) 	10.63.2, 10.68.2.5	scholar, vizier			d. 560/1165
https://usaybia.net/person/1003	Ibn Hubayrah	Ibn Hubayrah, ʿIzz al-Dīn, vizier, patronized by Saladin (d. 560/1165) 	15.40.3; 10.68.2.3n	vizier			d. 560/1165
https://usaybia.net/person/1004	Ibn Ḥumayd	Ibn Ḥumayd, transmitter 	7.2.3	transmitter 			
https://usaybia.net/person/1005	Ibn al-Imām	Ibn al-Imām, Abū l-ḤasanʿAlī ibn ʿAbd al-ʿAzīz 	13.59.2.1; 13.59.3				
https://usaybia.net/person/1006	Ibn Isḥāq	Ibn Isḥāq, vizier of the Umayyad emirs in Cordova 	13.20	vizier			
https://usaybia.net/person/1007	Ibn Isḥāq	Ibn Isḥāq, Abū Isḥāq Ismāʿīl, transmitter 	15.46.2	transmitter 			
https://usaybia.net/person/1008	Ibn al-Jabbāb	Ibn al-Jabbāb, al-Qāḍī al-Jalīs ʿAbd al-ʿAzīz ibn al-Ḥusayn, poet (d. 561/1166) 	15.47.2.1n	poet 			d. 561/1166
https://usaybia.net/person/1009	Ibn Jahwar	Ibn Jahwar, Abū Marwān ʿAbd al-Malik, vizier under ʿAbd al-Raḥmān ⅠⅠⅠ 	13.21.2.1	vizier			
https://usaybia.net/person/1010	Ibn Jakkīnā (Jakīnā, Ḥakīnā), al-Ḥasan b. Aḥmad b. Muḥammad	Ibn Jakkīnā (Jakīnā, Ḥakīnā), al-Ḥasan b. Aḥmad b. Muḥammad, 6th/12th-c. poet 	10.64.17.3; 10.64.19.6n; 10.67.4.1n; 10.67.4.3n	poet 			6th/12th-c.
https://usaybia.net/person/1011	Ibn al-Jammālah	Ibn al-Jammālah, copyist of Ibn al-Muṭrān 	15.23.4; 15.23.4.1	copyist			
https://usaybia.net/person/1012	Ibn Jazlah	Ibn Jazlah, Yaḥyā ibn ʿĪsā ibn ʿAlī, 5th/11th-c. physician 	10.59; 14.58.4 no. 1n	physician			5th/11th-c.
https://usaybia.net/person/1013	Ibn al-Jazzār	Ibn al-Jazzār, Abū Jaʿfar Aḥmad ibn Ibrāhīm ibn Abī Khālid, 4th/10th-c. physician 	4.1.10.2n; 13.2.2.1; 13.3; 13.25; 13.35 no. 2	physician			4th/10th-c.
https://usaybia.net/person/1014	Ibn Jinnī	Ibn Jinnī, Abū l-Fatḥ ʿUthmān al-Mawṣilī, grammarian (d. 392/1002) 	15.40.9 no. 25	grammarian			d. 392/1002
https://usaybia.net/person/1015	Ibn Jubayr	Ibn Jubayr (d. 614/1217), Andalusī traveller and writer 	13.74	traveller, writer 			d. 614/1217
https://usaybia.net/person/1016	Ibn Juljul	Ibn Juljul, Abū Dāwūd Sulaymān ibn Ḥassān al-Andalusī, physician, author of `Ṭabaqāt al-aṭibbāʾ wa-l-ḥukamāʾ` (d. after 384/954) 	4.5.1; 4.1.1n; 4.1.8.1n; 4.1.11.1n; 4.6.13.3n; 5.1.15; 5.1.17; 7.1.1n; 7.1.6; 7.3; 7.5n; 8.19.2; 8.26.3; 8.29.9; 8.29.12; 9.32n; 10.1.4; 10.9.1; 10.44.1; 11.5.7; 11.5.19n; 13.1.2, 13.3.2.1, 13.3.2.2; 13.3.2.3; 13.17; 13.19.23; 13.21.2.1; 13.23n; 13.23.2; 13.25n; 13.27.2n; 13.32n; 13.36; 13.38.1	physician, author 			d. after 384/954
https://usaybia.net/person/1017	Ibn Jumayʿ `or` Ibn Jamīʿ	Ibn Jumayʿ `or` Ibn Jamīʿ, Al-Shaykh al-Muwaffaq Shams al-Riyāsah Abū l-ʿAshāʾir Hibat Allāh ibn Zayn ibn Ḥasan ibn Ifrāʾīm ibn Yaʿqūb ibn Ismāʿīl ibn Jumayʿ al-Isrāʾīlī, Jewish physician 	13.61.2.1; 14.32; 14.36.3; 14.43.2; 15.40.9 no. 87	physician 	Jewish 		
https://usaybia.net/person/1018	Ibn al-Jundī	Ibn al-Jundī, al-Qāḍī Muḥammad ibn Aḥmad  ibn Hārūn al-Ghassānī, transmitter 	10.81.3	transmitter 			
https://usaybia.net/person/1019	Ibn al-Kalbī	Ibn al-Kalbī, Hishām, 2nd/8th-c. historian 	7.9.4n; 7.10n; 8.26.13n	historian 			2nd/8th-c.
https://usaybia.net/person/1020	Ibn Karnīb (or Kurnayb)	Ibn Karnīb (or Kurnayb), Abū Aḥmad al-Ḥusayn ibn Abī al-Ḥusayn Isḥāq ibn Ibrāhīm ibn Zayd 	10.3.14 no. 27; 10.19; 10.21				
https://usaybia.net/person/1021	Ibn al-Kattānī (`or` al-Kitānī)	Ibn al-Kattānī (`or` al-Kitānī), prefect of Damascus in time of al-Yabrūdī 	15.3.1.6	prefect 			
https://usaybia.net/person/1022	Ibn al-Kattānī	Ibn al-Kattānī, Abū ʿAbd Allāh Muḥammad ibn al-Ḥusayn, Andalusian physician (d. ca. 420/1029) 	13.29	physician			d. ca. 420/1029
https://usaybia.net/person/1023	Ibn al-Kattānī Abū l-Walīd Muḥammad ibn al-Ḥusayn	Ibn al-Kattānī Abū l-Walīd Muḥammad ibn al-Ḥusayn, Andalusian physician 	13.28; 13.29.1	physician			
https://usaybia.net/person/1024	Ibn Kazūrā 	Ibn Kazūrā 	10.23.2				
https://usaybia.net/person/1025	Ibn al-Khaḍir al-Ḥalabī	Ibn al-Khaḍir al-Ḥalabī, Muhadhdhab al-Dīn Abū Naṣr Muḥammad ibn Muḥammad ibn Ibrāhīm, known as al-Suṭayl, poet (d. 655/1257) 	10.64.19.1; 10.67.2; 10.67.4.2; 10.76.3; 10.67.4.1; 10.67.3; 15.45.3; 15.50.6	poet 			d. 655/1257
https://usaybia.net/person/1026	Ibn Khaldūn	Ibn Khaldūn, historian (d. 808/1406) 	8.3.22n	historian 			d. 808/1406
https://usaybia.net/person/2425	Ibn Khaldūn al-Ḥaḍramī	Ibn Khaldūn al-Ḥaḍramī, Abū Muslim ʿUmar ibn Aḥmad (d. 449/1057) 	13.5.1; 13.10				d. 449/1057
https://usaybia.net/person/1027	Ibn Khallikān	Ibn Khallikān, biographer (d. 681/1282) 	8.3.16n; 8.29.11n; 8.30.5n; ＡⅠⅠ.8.1; ＡⅠⅠ.10	biographer			d. 681/1282
https://usaybia.net/person/1028	Ibn al-Khammār	Ibn al-Khammār, Abū l-Khayr al-Ḥasan ibn Suwār ibn Bābā ibn Bihrām (Bihnām), teacher of Ibn al-Ṭayyib and Ibn Hindū 	6.4; 10.37.4; 11.5.20; 11.8; 11.9.1	teacher 			
https://usaybia.net/person/1029	Ibn Khanbash al-Yūnānī	Ibn Khanbash al-Yūnānī, Ibrāhīm (name occurs also as Ibn Ḥanbash, Ibn al-Ḥabashī, Ibn Ḥubaysh), commander of the Fatimid army 	13.2.2.1	commander 			
https://usaybia.net/person/1030	Ibn Kharūf	Ibn Kharūf, ʿAlī ibn Muḥammad ibn ʿAlī ibn Kharūf, poet, grammarian (d. ca. 609/1212) 	15.50.6	poet, grammarian			d. ca. 609/1212
https://usaybia.net/person/1031	Ibn al-Khashshāb	Ibn al-Khashshāb, Abū Muḥammad (or Abū Aḥmad) ʿAbd Allāh ibn Aḥmad Ibn al-Khashshāb al-Baghdādī, grammarian (d. 567/1172) 	11.21; 15.40.2; 15.40.9 no. 26; 10.78; 10.81.4	grammarian 			d. 567/1172
https://usaybia.net/person/1032	Ibn al-Khayyāṭ	Ibn al-Khayyāṭ, Abū Bakr Yaḥyā ibn Aḥmad, Andalusian physician (d. 447/1055–1056) 	13.45	physician 			d. 447/1055–1056
https://usaybia.net/person/2426	Ibn al-Khayyāṭ	Ibn al-Khayyāṭ, Zayn al-Mulk Abū Ṭālib, unidentified (6th/12th c.) 	15.8.3				Ibn al-Khayyāṭ, Zayn al-Mulk Abū Ṭālib, unidentified (6th/12th c.) 
https://usaybia.net/person/1033	Ibn al-Khaybarī	Ibn al-Khaybarī, servant of al-Mutawakkil 	8.12.2	servant 			
https://usaybia.net/person/1034	Ibn Khudūd	Ibn Khudūd, addressee of al-Samawʾal ibn Yaḥyā 	11.21 no. 2				
https://usaybia.net/person/1035	Ibn Killis	Ibn Killis, Abū l-Faraj Yaʿqūb, vizier of Fatimid caliph al-ʿAzīz (318–380/930–91) 	10.48; 14.14.3; 14.14.8 no. 4; ＡⅠⅠ.11	vizier			318–380/930–91
https://usaybia.net/person/1036	Ibn Kunāsah	Ibn Kunāsah, Iraqi poet and scholar (123–207 `or` 208/ 741– 823 `or` 824) 	7.10	poet, scholar			123–207 `or` 208/ 741– 823 `or` 824
https://usaybia.net/person/1037	Ibn al-Lajlāj	Ibn al-Lajlāj, personal physician to al-Manṣūr 	8.9; 8.20.11	physician 			
https://usaybia.net/person/1038	Ibn Mākūlā	Ibn Mākūlā, al-amīr Abū Naṣr ʿAlī ibn Hibat Allāh, Hadith scholar and poet (d. 485/1092) 	11.9n	Hadith scholar, poet 			d. 485/1092
https://usaybia.net/person/1039	Ibn Mājah	Ibn Mājah, compiler of a canonical collection of hadiths 	7.1.5n	compiler			
https://usaybia.net/person/2439	Ibn Mandawayh	Ibn Mandawayh, ʿAbd al-Raḥmān, poet, father of Ibn Mandawayh al-Iṣfahānī 	11.16	poet 		father 	
https://usaybia.net/person/1040	Ibn Mandawayh al-Iṣfahānī	Ibn Mandawayh al-Iṣfahānī, Abū ʿAlī ibn ʿAbd al-Raḥmān, physician of Persia 	11.16	physician			
https://usaybia.net/person/1041	Ibn Manẓūr	Ibn Manẓūr, Abū l-Qāsim Aḥmad ibn al-Qāḍī Abī Bakr Muḥammad ibn Aḥmad ibn Muḥammad al-Qaysī al-Mālikī al-Ishbīlī, chief qadi of Seville (d. 520/1126) 	13.61.3.2	chief qadi 			d. 520/1126
https://usaybia.net/person/1042	Ibn Manẓūr	Ibn Manẓūr, Muḥammad ibn Mukarram ibn  ʿAlī, 7th/13th-c. lexicographer 	7.1.6n; 8.29.1n	lexicographer			7th/13th-c.
https://usaybia.net/person/1043	Ibn Marʾah also known as Sharaf al-Dīn Muḥammad ibn ʿUmar ibn Abī l-Futūḥ al-Baghdādī 	Ibn Marʾah also known as Sharaf al-Dīn Muḥammad ibn ʿUmar ibn Abī l-Futūḥ al-Baghdādī 	15.52.2n				
https://usaybia.net/person/1044	Ibn al-Māristāniyyah	Ibn al-Māristāniyyah, Abū Bakr ʿUbayd Allāh ibn Abī l-Faraj ʿAlī ibn Naṣr ibn Ḥamzah, physician (d. 599/1203) 	10.79	physician			d. 599/1203
https://usaybia.net/person/1045	Ibn Masarrah	Ibn Masarrah, Muḥammad ibn ʿAbd Allāh, Esotericist (Bāṭinī) philosopher from Cordoba (d. 319/931) 	4.2	philosopher 			d. 319/931
https://usaybia.net/person/1046	Ibn Maʿshar `al-ṭabīb`	Ibn Maʿshar `al-ṭabīb`, physician to al-Ḥākim in Egypt 	14.20	physician 			
https://usaybia.net/person/1047	Ibn Maṣūṣā	Ibn Maṣūṣā, student of Ibn al-Ṭayyib 	10.37.4	student			
https://usaybia.net/person/1048	Ibn Maṭrūḥ	Ibn Maṭrūḥ, Abū l-Ḥasan Yaḥyā ibn ʿĪsā ibn Ibrāhīm ibn al-Ḥusayn Jamāl al-Dīn, poet and high official under Ayyubids, vizier of Damascus (592–649/1196–1251) 	10.64.19.7n; 14.32.2; 14.32.4n; 15.49.2; 15.50; 15.56.1	poet, official, vizier			592–649/1196–1251
https://usaybia.net/person/1049	Ibn Miknasah al-Iskandarī	Ibn Miknasah al-Iskandarī, poet 	15.58.3n	poet			
https://usaybia.net/person/1050	Ibn al-Milḥī	Ibn al-Milḥī, Abū l-Faḍl, poet (6th/12th c.) 	15.8.1	poet			Ibn al-Milḥī, Abū l-Faḍl, poet (6th/12th c.) 
https://usaybia.net/person/1051	Ibn Muʾahhal (?Mūhal)	Ibn Muʾahhal (?Mūhal), poet (?= ‘Ibn Mūhad al-Shāṭibī’) 	13.68n	poet			
https://usaybia.net/person/1052	Ibn al-Muʿallim al-Hurthī	Ibn al-Muʿallim al-Hurthī, Najm al-Dīn Abū l-Ghanāʾim Muḥammad ibn ʿAlī, poet from Wāsiṭ (501–1108/592–1196) 	10.62.3	poet			501–1108/592–1196
https://usaybia.net/person/1053	Ibn al-Muʾammil	Ibn al-Muʾammil, Abū l-Ḥusayn Ṣāʿid ibn Hibat Allāh, physician (d. 591/1195) 	10.78	physician 			d. 591/1195
https://usaybia.net/person/1054	Ibn al-Mudabbir	Ibn al-Mudabbir, Abū Isḥāq Ibrāhīm ibn Muḥammad, courtier and man of letters (d. 279/892) 	10.44.5 no. 5	courtier, man of letters 			d. 279/892
https://usaybia.net/person/1055	Ibn al-Mudabbir	Ibn al-Mudabbir, Aḥmad ibn Muḥammad, known as `al-Kātib`, high official under al-Wāthiq and al-Mutawakkil (d. 270 `or` 271/883 `or` 84) 	8.4.10; 9.46	official 			d. 270 `or` 271/883 `or` 84
https://usaybia.net/person/1056	Ibn Muhājir	Ibn Muhājir, founder of law-college in Mosul 	15.40.3	founder 			
https://usaybia.net/person/1057	Ibn Mulsāqah	Ibn Mulsāqah, Muḥammad ibn Saʿīd ibn Hishām al-Ḥajarī, known as Ibn Mulsāqah, copyist in Fatimid Egypt 	14.26.1	copyist 			
https://usaybia.net/person/1058	Ibn Mulūkah al-Naṣrānī 	Ibn Mulūkah al-Naṣrānī 	13.15				
https://usaybia.net/person/1059	Ibn al-Munajjim	Ibn al-Munajjim, Abū Aḥmad Yaḥyā ibn ʿAlī, Abbasid littérateur (d. 300/912) 	10.3.11		Abbasid 		d. 300/912
https://usaybia.net/person/1060	Ibn al-Munajjim	Ibn al-Munajjim, Abū ʿĪsā 	10.44.2				
https://usaybia.net/person/1061	Ibn al-Munajjim al-Miṣrī	Ibn al-Munajjim al-Miṣrī, Abū l-Ḥasan ʿAlī ibn Mufarrij, poet (d. 616/1219–1220) 	14.32.4	poet 			d. 616/1219–1220
https://usaybia.net/person/1062	Ibn Munqidh	Ibn Munqidh, ʿAḍud al-Dīn (`or` ʿAḍud al-Dawlah) Abū l-Fawāris Murhaf ibn Usāmah (d. 613/1216), poet, son of Usāmah ibn Munqidh 	14.51	poet 		son	d. 613/1216
https://usaybia.net/person/1063	Ibn Munqidh	Ibn Munqidh, al-Mubārak ibn Kāmil ibn ʿAlī, high official under Saladin 	14.33, 14.33.3	official 			
https://usaybia.net/person/1064	Ibn al-Muqaffaʿ	Ibn al-Muqaffaʿ, ʿAbd Allāh, translator of `Kalīlah wa-Dimnah` (d. ca. 137/755) 	11.2; 4.6.11n	translator 			d. ca. 137/755
https://usaybia.net/person/1065	Ibn Muqashshir Abū l-Fatḥ Manṣūr ibn Sahlān	Ibn Muqashshir Abū l-Fatḥ Manṣūr ibn Sahlān, Christian physician 	14.15; 14.16; 14.18; 14.20n	physician 	Christian		
https://usaybia.net/person/1066	Ibn Muqlah	Ibn Muqlah, Abbasid vizier, famous calligrapher (d. 328/940) 	10.5.3; 10.5.4; 14.29.3n	vizier, calligrapher	Abbasid		d. 328/940
https://usaybia.net/person/1067	Ibn al-Murakhkhim	Ibn al-Murakhkhim, Abū l-Wafāʾ Yaḥyā ibn Saʿīd, physician and chief qadi under al-Muqtafī (d. 555/1160) 	10.68.2.4	physician, chief qadi 			d. 555/1160
https://usaybia.net/person/1068	Ibn Mus'hir	Ibn Mus'hir, Abū l-Ḥasan ʿAlī ibn Saʿīd ibn ʿAlī ibn ʿAbd al-Wāḥid, poet (d. 543/1148 `or` 546/1151) 	10.69.3.12	poet			d. 543/1148 `or` 546/1151
https://usaybia.net/person/1069	Ibn al-Muʿtazz	Ibn al-Muʿtazz, ʿAbd Allāh, Abbasid prince and poet (d. 296/908) 	8.3.19n; 13.63.8.2n	prince, poet	Abbasid 		d. 296/908
https://usaybia.net/person/1070	Ibn al-Muṭrān	Ibn al-Muṭrān, Muwaffaq al-Dīn, Abū Naṣr Asʿad ibn Ilyās, personal physician of Saladin, teacher of al-Dakhwār, author of `Bustān al-aṭibbāʾ wa-rawḍat al-alibbāʾ` (d. 578/1191) 	1.2; 5.1.14;10.64.4; 15.3.1.1; 15.3.1.4; 15.3.1.6; 15.23; 15.34; 15.36.1; 15.50.1; ＡⅠⅠ.15; ＡⅠⅠ.15(p)	physician, teacher, author			d. 578/1191
https://usaybia.net/person/1071	Ibn al-Muwaffaqī	Ibn al-Muwaffaqī, unidentified physician 	15.3.2 no. 2	physician			
https://usaybia.net/person/1072	Ibn al-Nabbāsh	Ibn al-Nabbāsh, Abū ʿAbd Allāh Muḥammad ibn ʿAbd Allāh ibn Ḥāmid al-Bijāʾī, Andalusian physician 	13.42	physician			
https://usaybia.net/person/1073	Ibn al-Nadīm	Ibn al-Nadīm, Abū l-Faraj Muḥammad ibn Abī Yaʿqūb Ishāq, known as al-Warrāq al-Baghdādī, author of the `Fihrist` 	4.1.5n; 4.1.9.1n; 4.1.10.2n; 4.1.11.1n; 4.1.11.3n; 4.5.2n; 4.5.4n; 4.6.2.3n; 4.6.3.5; 4.6.13.3n; 4.7n; 4.8n; 6.1.2; 7.1.5n; 8.2n; 8.15.1n; 8.16n; 8.26.4; 8.26.16n; 8.26.20n; 8.28n; 8.29.2n; 8.29.5n; 8.29.9 n; 8.29.11n; 8.36n; 8.37n; 8.38n; 10.1.6; 10.1.9; 10.1.12; 10.4.2; 10.22.2; 10.44.2; 11.4; 11.5.9	author 			
https://usaybia.net/person/1074	Ibn al-Nafīs	Ibn al-Nafīs, ʿAlāʾ al-Dīn ʿAlī ibn Abī l-Ḥazm al-Qurashī (or al-Qarashī) (d. 687/1288), physician	ＡⅠ	physician			d. 687/1288
https://usaybia.net/person/1075	Ibn al-Naḥḥās	Ibn al-Naḥḥās, Muwaffaq al-Dīn Hibat Allāh Abū l-Qāsim ibn ʿAbd al-Wahhāb ibn Muḥammad ibn ʿAlī al-Kātib, poet 	15.49.6.2	poet 			
https://usaybia.net/person/1076	Ibn Nāʿimah (ʿAbd al-Masīḥ ibn ʿAbd Allāh al-Ḥimṣī al-Nāʿimī)	Ibn Nāʿimah (ʿAbd al-Masīḥ ibn ʿAbd Allāh al-Ḥimṣī al-Nāʿimī), translator of Greek philosophy 	9.13; 9.37n	translator			
https://usaybia.net/person/1077	Ibn Nubātah al-Khaṭīb	Ibn Nubātah al-Khaṭīb, orator and preacher, author of `al-Khuṭab al-nubātiyyah` (d. 374/984–985) 	15.40.9 no. 15	orator, preacher, author 			d. 374/984–985
https://usaybia.net/person/1078	Ibn al-Qabīḍī	Ibn al-Qabīḍī, Muḥammad ibn Abī l-Wafāʾ ibn Aḥmad al-ʿUmarī (active 610/1213), poet 	10.68.2.4n	poet 			active 610/1213
https://usaybia.net/person/1079	Ibn Qāḍī l-Yaman	Ibn Qāḍī l-Yaman, Sharaf al-Dīn Ismāʿīl ibn ʿAbd Allāh ibn ʿUmar al-Kātib, poet (b. 589/1193) 	15.49.6.2	poet			b. 589/1193
https://usaybia.net/person/1080	Ibn Qamāniṣ al-Hindī	Ibn Qamāniṣ al-Hindī, unidentified Indian king 	12.3 no. 4	king 			
https://usaybia.net/person/1081	Ibn al-Qāsim	Ibn al-Qāsim, son of Abū Dulaf and tax collector under al-Muʿtaṣim 	8.20.11			son	
https://usaybia.net/person/1082	Ibn Qawsayn (Qūsīn)	Ibn Qawsayn (Qūsīn), physician in Mosul 	10.49	physician 			
https://usaybia.net/person/1083	Ibn al-Qaysarānī	Ibn al-Qaysarānī, Muḥammad ibn Naṣr ibn Dāghir, poet (d. 548/1154) 	10.67.4.2	poet 			d. 548/1154
