PG	ID	URI	Text	Name	OA	OA	OA	OA	OA	Wikipedia	Viaf.org	Encyclopaedia of Islam (https://referenceworks-brillonline-com.emedien.ub.uni-muenchen.de/cluster/Encyclopaedia%20of%20Islam) 	Encyclopaedia Iranica (http://www.iranicaonline.org)	SEP (https://plato.stanford.edu/)	Syriaca.org (esp. Christian authors)	Concatenate	Copy to Recogito	Comments
7	716	https://usaybia.net/person/716	https://usaybia.net/person/716_____________													,https://usaybia.net/person/716	https://usaybia.net/person/716	
7	717	https://usaybia.net/person/717	https://usaybia.net/person/717_____________													,https://usaybia.net/person/717	https://usaybia.net/person/717	
7	718	https://usaybia.net/person/718	https://usaybia.net/person/718_____________													,https://usaybia.net/person/718	https://usaybia.net/person/718	
7	719	https://usaybia.net/person/719	https://usaybia.net/person/719_____________													,https://usaybia.net/person/719	https://usaybia.net/person/719	
7	720	https://usaybia.net/person/720	https://usaybia.net/person/720_____________													,https://usaybia.net/person/720	https://usaybia.net/person/720	
7	721	https://usaybia.net/person/721	https://usaybia.net/person/721_____________													,https://usaybia.net/person/721	https://usaybia.net/person/721	
7	722	https://usaybia.net/person/722	https://usaybia.net/person/722_____________													,https://usaybia.net/person/722	https://usaybia.net/person/722	
7	723	https://usaybia.net/person/723	https://usaybia.net/person/723_____________													,https://usaybia.net/person/723	https://usaybia.net/person/723	
7	724	https://usaybia.net/person/724	https://usaybia.net/person/724_____________													,https://usaybia.net/person/724	https://usaybia.net/person/724	
7	725	https://usaybia.net/person/725	https://usaybia.net/person/725_____________	ابن خروف المغربي الشاعر												,https://usaybia.net/person/725	https://usaybia.net/person/725	
7	726	https://usaybia.net/person/726	https://usaybia.net/person/726_____________													,https://usaybia.net/person/726	https://usaybia.net/person/726	
7	727	https://usaybia.net/person/727	https://usaybia.net/person/727_____________													,https://usaybia.net/person/727	https://usaybia.net/person/727	
7	728	https://usaybia.net/person/728	https://usaybia.net/person/728_____________													,https://usaybia.net/person/728	https://usaybia.net/person/728	
7	729	https://usaybia.net/person/729	https://usaybia.net/person/729_____________													,https://usaybia.net/person/729	https://usaybia.net/person/729	
7	730	https://usaybia.net/person/730	https://usaybia.net/person/730_____________													,https://usaybia.net/person/730	https://usaybia.net/person/730	
7	731	https://usaybia.net/person/731	https://usaybia.net/person/731_____________													,https://usaybia.net/person/731	https://usaybia.net/person/731	
7	732	https://usaybia.net/person/732	https://usaybia.net/person/732_____________													,https://usaybia.net/person/732	https://usaybia.net/person/732	
8	800	https://usaybia.net/person/800	https://usaybia.net/person/800_____________													,https://usaybia.net/person/800	https://usaybia.net/person/800	
8	801	https://usaybia.net/person/801	https://usaybia.net/person/801_____________													,https://usaybia.net/person/801	https://usaybia.net/person/801	
8	802	https://usaybia.net/person/802	https://usaybia.net/person/802_____________													,https://usaybia.net/person/802	https://usaybia.net/person/802	
8	803	https://usaybia.net/person/803	https://usaybia.net/person/803_____________													,https://usaybia.net/person/803	https://usaybia.net/person/803	
8	804	https://usaybia.net/person/804	https://usaybia.net/person/804_____________													,https://usaybia.net/person/804	https://usaybia.net/person/804	
8	805	https://usaybia.net/person/805	https://usaybia.net/person/805_____________													,https://usaybia.net/person/805	https://usaybia.net/person/805	
8	806	https://usaybia.net/person/806	https://usaybia.net/person/806_____________													,https://usaybia.net/person/806	https://usaybia.net/person/806	
8	807	https://usaybia.net/person/807	https://usaybia.net/person/807_____________													,https://usaybia.net/person/807	https://usaybia.net/person/807	
8	808	https://usaybia.net/person/808	https://usaybia.net/person/808_____________													,https://usaybia.net/person/808	https://usaybia.net/person/808	
8	809	https://usaybia.net/person/809	https://usaybia.net/person/809_____________													,https://usaybia.net/person/809	https://usaybia.net/person/809	
8	810	https://usaybia.net/person/810	https://usaybia.net/person/810_____________													,https://usaybia.net/person/810	https://usaybia.net/person/810	
8	811	https://usaybia.net/person/811	https://usaybia.net/person/811_____________													,https://usaybia.net/person/811	https://usaybia.net/person/811	
8	812	https://usaybia.net/person/812	https://usaybia.net/person/812_____________													,https://usaybia.net/person/812	https://usaybia.net/person/812	
8	813	https://usaybia.net/person/813	https://usaybia.net/person/813_____________													,https://usaybia.net/person/813	https://usaybia.net/person/813	
8	814	https://usaybia.net/person/814	https://usaybia.net/person/814_____________													,https://usaybia.net/person/814	https://usaybia.net/person/814	
8	815	https://usaybia.net/person/815	https://usaybia.net/person/815_____________													,https://usaybia.net/person/815	https://usaybia.net/person/815	
8	816	https://usaybia.net/person/816	https://usaybia.net/person/816_____________													,https://usaybia.net/person/816	https://usaybia.net/person/816	
8	817	https://usaybia.net/person/817	https://usaybia.net/person/817_____________													,https://usaybia.net/person/817	https://usaybia.net/person/817	
8	818	https://usaybia.net/person/818	https://usaybia.net/person/818_____________	ابن الديجور المصري												,https://usaybia.net/person/818	https://usaybia.net/person/818	
8	819	https://usaybia.net/person/819	https://usaybia.net/person/819_____________													,https://usaybia.net/person/819	https://usaybia.net/person/819	
8	820	https://usaybia.net/person/820	https://usaybia.net/person/820_____________													,https://usaybia.net/person/820	https://usaybia.net/person/820	
8	821	https://usaybia.net/person/821	https://usaybia.net/person/821_____________													,https://usaybia.net/person/821	https://usaybia.net/person/821	
8	822	https://usaybia.net/person/822	https://usaybia.net/person/822_____________													,https://usaybia.net/person/822	https://usaybia.net/person/822	
8	823	https://usaybia.net/person/823	https://usaybia.net/person/823_____________													,https://usaybia.net/person/823	https://usaybia.net/person/823	
8	824	https://usaybia.net/person/824	https://usaybia.net/person/824_____________													,https://usaybia.net/person/824	https://usaybia.net/person/824	
8	825	https://usaybia.net/person/825	https://usaybia.net/person/825_____________													,https://usaybia.net/person/825	https://usaybia.net/person/825	
8	826	https://usaybia.net/person/826	https://usaybia.net/person/826_____________													,https://usaybia.net/person/826	https://usaybia.net/person/826	
8	827	https://usaybia.net/person/827	https://usaybia.net/person/827_____________													,https://usaybia.net/person/827	https://usaybia.net/person/827	
8	828	https://usaybia.net/person/828	https://usaybia.net/person/828_____________													,https://usaybia.net/person/828	https://usaybia.net/person/828	
8	829	https://usaybia.net/person/829	https://usaybia.net/person/829_____________													,https://usaybia.net/person/829	https://usaybia.net/person/829	
8	830	https://usaybia.net/person/830	https://usaybia.net/person/830_____________													,https://usaybia.net/person/830	https://usaybia.net/person/830	
8	831	https://usaybia.net/person/831	https://usaybia.net/person/831_____________													,https://usaybia.net/person/831	https://usaybia.net/person/831	
8	832	https://usaybia.net/person/832	https://usaybia.net/person/832_____________													,https://usaybia.net/person/832	https://usaybia.net/person/832	
9	900	https://usaybia.net/person/900	https://usaybia.net/person/900_____________													,https://usaybia.net/person/900	https://usaybia.net/person/900	
9	901	https://usaybia.net/person/901	https://usaybia.net/person/901_____________													,https://usaybia.net/person/901	https://usaybia.net/person/901	
9	902	https://usaybia.net/person/902	https://usaybia.net/person/902_____________													,https://usaybia.net/person/902	https://usaybia.net/person/902	
9	903	https://usaybia.net/person/903	https://usaybia.net/person/903_____________													,https://usaybia.net/person/903	https://usaybia.net/person/903	
9	904	https://usaybia.net/person/904	https://usaybia.net/person/904_____________													,https://usaybia.net/person/904	https://usaybia.net/person/904	
9	905	https://usaybia.net/person/905	https://usaybia.net/person/905_____________													,https://usaybia.net/person/905	https://usaybia.net/person/905	
9	906	https://usaybia.net/person/906	https://usaybia.net/person/906_____________													,https://usaybia.net/person/906	https://usaybia.net/person/906	
9	907	https://usaybia.net/person/907	https://usaybia.net/person/907_____________													,https://usaybia.net/person/907	https://usaybia.net/person/907	
9	908	https://usaybia.net/person/908	https://usaybia.net/person/908_____________													,https://usaybia.net/person/908	https://usaybia.net/person/908	
9	909	https://usaybia.net/person/909	https://usaybia.net/person/909_____________													,https://usaybia.net/person/909	https://usaybia.net/person/909	
9	910	https://usaybia.net/person/910	https://usaybia.net/person/910_____________													,https://usaybia.net/person/910	https://usaybia.net/person/910	
9	911	https://usaybia.net/person/911	https://usaybia.net/person/911_____________													,https://usaybia.net/person/911	https://usaybia.net/person/911	
9	912	https://usaybia.net/person/912	https://usaybia.net/person/912_____________													,https://usaybia.net/person/912	https://usaybia.net/person/912	
